hash,author,date,title,file
d5b98af,Steven Bird,2013-02-07 22:09:44,"incorporated David Doukhan's pull request https://github.com/nltk/nltk/pull/345 , specified float return type, added doctests, misc formatting fixes",nltk/metrics/segmentation.py
737307b,Ilia Kurenkov,2013-02-06 11:47:40,removed .orig file generaged by mergetools and added *.orig files to exclusions in .gitignore
f846f16,Ilia Kurenkov,2013-02-06 11:41:04,wrapped KneserNey in @compat.python_2_unicode_compatible,nltk/probability.py
a064277,Ilia Kurenkov,2013-02-06 11:37:02,merging with nltk source
2d10526,Ilia Kurenkov,2013-02-06 11:10:18,fixed version 2.x print statement in nltk/tag/hmm.py,nltk/tag/hmm.py
5ef3503,Ilia Kurenkov,2013-02-05 15:20:45,updated to the latest master,nltk/tag/hmm.py
9a9d13a,Steven Bird,2013-02-02 06:51:33,Merge branch 'master' of https://github.com/nltk/nltk
e48192b,Steven Bird,2013-01-29 14:19:41,Merge pull request #351 from hleeldc/tkinter_fix
60683e6,Haejoong Lee,2013-01-27 17:20:37,fixes for tkinter in nltk.app and nltk.draw packages,nltk/app/__init__.py
60683e6,Haejoong Lee,2013-01-27 17:20:37,fixes for tkinter in nltk.app and nltk.draw packages,nltk/app/chartparser_app.py
60683e6,Haejoong Lee,2013-01-27 17:20:37,fixes for tkinter in nltk.app and nltk.draw packages,nltk/app/chunkparser_app.py
60683e6,Haejoong Lee,2013-01-27 17:20:37,fixes for tkinter in nltk.app and nltk.draw packages,nltk/app/collocations_app.py
60683e6,Haejoong Lee,2013-01-27 17:20:37,fixes for tkinter in nltk.app and nltk.draw packages,nltk/app/concordance_app.py
60683e6,Haejoong Lee,2013-01-27 17:20:37,fixes for tkinter in nltk.app and nltk.draw packages,nltk/app/nemo_app.py
60683e6,Haejoong Lee,2013-01-27 17:20:37,fixes for tkinter in nltk.app and nltk.draw packages,nltk/app/rdparser_app.py
60683e6,Haejoong Lee,2013-01-27 17:20:37,fixes for tkinter in nltk.app and nltk.draw packages,nltk/app/srparser_app.py
60683e6,Haejoong Lee,2013-01-27 17:20:37,fixes for tkinter in nltk.app and nltk.draw packages,nltk/compat.py
60683e6,Haejoong Lee,2013-01-27 17:20:37,fixes for tkinter in nltk.app and nltk.draw packages,nltk/draw/__init__.py
60683e6,Haejoong Lee,2013-01-27 17:20:37,fixes for tkinter in nltk.app and nltk.draw packages,nltk/draw/cfg.py
60683e6,Haejoong Lee,2013-01-27 17:20:37,fixes for tkinter in nltk.app and nltk.draw packages,nltk/draw/dispersion.py
60683e6,Haejoong Lee,2013-01-27 17:20:37,fixes for tkinter in nltk.app and nltk.draw packages,nltk/draw/table.py
60683e6,Haejoong Lee,2013-01-27 17:20:37,fixes for tkinter in nltk.app and nltk.draw packages,nltk/draw/tree.py
60683e6,Haejoong Lee,2013-01-27 17:20:37,fixes for tkinter in nltk.app and nltk.draw packages,nltk/draw/util.py
60683e6,Haejoong Lee,2013-01-27 17:20:37,fixes for tkinter in nltk.app and nltk.draw packages,nltk/util.py
d609576,Mikhail Korobov,2013-01-27 02:47:26,spelling is fixed
4e0486b,Mikhail Korobov,2013-01-27 02:40:18,Python 3.3 compatibility for nltk.internals.ElementWrapper. Thanks @achimnol. Fixes #350.,nltk/internals.py
8ffb088,Alex Rudnick,2013-01-22 17:50:31,Merge pull request #348 from stesh/master
b764386,Stephen Shaw,2013-01-23 01:05:57,Escape reserved chars in Tree.pprint_latex_qtree(),nltk/tree.py
1b2fbd1,Steven Bird,2013-01-23 08:49:40,re-apply patch from Nagano,nltk/corpus/reader/childes.py
f4713fe,Steven Bird,2013-01-22 21:40:05,fix indentation error; still an issue with line 323,nltk/corpus/reader/childes.py
8ddd8a4,Steven Bird,2013-01-22 19:24:24,"applied patch from Tomonori Nagano to fix pos tag issue, resolves issue 347",nltk/corpus/reader/childes.py
852378a,Alex Rudnick,2013-01-18 22:56:23,Merge pull request #346 from alexrudnick/master
4ec6108,Steven Bird,2013-01-18 21:30:59,Merge remote-tracking branch 'DavidDoukhan/master'
e3ca040,Alex Rudnick,2013-01-17 15:34:28,Merge remote-tracking branch 'upstream/master'
53ac93c,Alex Rudnick,2013-01-17 12:31:41,Merge pull request #336 from cadaeib/fix_xmlcorpusreader
21c7615,Alex Rudnick,2013-01-17 14:23:25,"Fix the decision stumps so that they work on Python 3, and are robust to not seeing a positive or negative examples.",nltk/classify/decisiontree.py
92200f1,David Doukhan,2013-01-17 16:31:46,Distinction between weigthed and unweighted WindowDiff Correction of bugs in the proposed version,nltk/metrics/segmentation.py
a33ee63,Alex Rudnick,2013-01-17 01:49:41,almost fixed it; want to make the decisiontrees demo work right with the binary attribute set to true,nltk/classify/decisiontree.py
c3e40de,Mikhail Korobov,2013-01-16 15:33:57,Merge pull request #344 from alexrudnick/master
95201c8,Mikhail Korobov,2013-01-17 05:33:12,Some stability issues in resolution.doctest are fixed by making AbstractVariableExpression orderable and BindingDict.__str__ stable.,nltk/inference/resolution.py
95201c8,Mikhail Korobov,2013-01-17 05:33:12,Some stability issues in resolution.doctest are fixed by making AbstractVariableExpression orderable and BindingDict.__str__ stable.,nltk/sem/logic.py
caf74a4,Alex Rudnick,2013-01-16 17:54:04,"make Package and Collection sortable, so that the downloader works in Python 3",nltk/downloader.py
e6a4c1f,Mikhail Korobov,2013-01-17 04:53:47,corpus.doctest is fixed for Python 3.3
019ebb0,Alex Rudnick,2013-01-16 17:46:24,Fixes unicode issues in downloader by changing the XML attrib values to unicode strings.,nltk/downloader.py
06dd41b,Mikhail Korobov,2013-01-17 04:40:39,Fix corpus.doctest (I have no idea why it starts failing again)
8b1e110,Mikhail Korobov,2013-01-17 04:36:58,fix LazyCorpusReader._unload once again,nltk/corpus/util.py
7dced21,Mikhail Korobov,2013-01-17 04:33:53,nltk.util doctests are fixed for Python 3.x,nltk/util.py
0910de1,Mikhail Korobov,2013-01-17 04:06:05,Fix nltk.misc.wordfinder tests under Python 3.x by skipping them :),nltk/misc/wordfinder.py
0924f7a,Mikhail Korobov,2013-01-17 03:28:22,fix toolbox.doctest under Py3k
1b03219,Steven Bird,2013-01-16 20:59:46,link to 3.0 alpha
852713b,Steven Bird,2013-01-16 12:30:51,news about 3.0a0
dc3ecdb,Steven Bird,2013-01-16 12:20:46,"removed diagnostic print statement, and reversed order of results, cf https://github.com/nltk/nltk/pull/341",nltk/text.py
3fd1f3c,Steven Bird,2013-01-14 12:52:34,"workaround for mbcs bug in distutils, from http://python.6.n6.nabble.com/distutils-bdist-wininst-failure-on-Linux-td4498729.html",setup.py
51cc832,Steven Bird,2013-01-14 12:11:28,update for 3.0a0
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/__init__.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/align.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/app/__init__.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/app/chartparser_app.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/app/chunkparser_app.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/app/collocations_app.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/app/concordance_app.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/app/rdparser_app.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/app/srparser_app.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/app/wordfreq_app.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/app/wordnet_app.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/book.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/ccg/__init__.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/ccg/api.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/ccg/chart.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/ccg/combinator.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/ccg/lexicon.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/chat/__init__.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/chat/eliza.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/chat/iesha.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/chat/rude.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/chat/suntsu.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/chat/util.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/chat/zen.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/chunk/__init__.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/chunk/api.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/chunk/named_entity.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/chunk/regexp.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/chunk/util.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/classify/__init__.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/classify/api.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/classify/decisiontree.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/classify/mallet.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/classify/maxent.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/classify/megam.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/classify/naivebayes.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/classify/rte_classify.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/classify/svm.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/classify/tadm.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/classify/util.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/classify/weka.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/cluster/__init__.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/cluster/api.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/cluster/em.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/cluster/gaac.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/cluster/kmeans.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/cluster/util.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/collocations.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/__init__.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/europarl_raw.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/__init__.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/aligned.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/api.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/bnc.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/bracket_parse.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/chasen.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/childes.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/chunked.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/cmudict.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/conll.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/dependency.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/ieer.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/indian.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/ipipan.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/knbc.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/lin.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/nombank.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/nps_chat.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/pl196x.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/plaintext.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/ppattach.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/propbank.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/rte.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/semcor.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/senseval.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/sinica_treebank.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/string_category.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/switchboard.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/tagged.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/toolbox.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/util.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/verbnet.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/wordlist.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/wordnet.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/xmldocs.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/reader/ycoe.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/corpus/util.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/data.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/downloader.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/draw/__init__.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/draw/cfg.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/draw/dispersion.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/draw/table.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/draw/tree.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/draw/util.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/examples/pt.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/featstruct.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/grammar.py
c5cb3b8,Steven Bird,2013-01-14 11:50:02,updated copyright year range; fixed my email address,nltk/help.py
